time,x,y
0.40647053718566895,-0.2261817638761097,-1.2779031739702844
0.4074685573577881,-0.24428777737136578,-1.356280004974498
0.4084622859954834,-0.262001303804319,-1.4314090185017334
0.409473180770874,-0.2804368242471026,-1.5080191566771677
0.41046142578125,-0.30094590737266114,-1.5915572521905572
0.4119534492492676,-0.3232581097988581,-1.6806864439317222
0.4129648208618164,-0.34597995025847567,-1.7697305541261337
0.41396450996398926,-0.3687912080862551,-1.8574368870521532
0.41495704650878906,-0.39292754232372823,-1.948500143414049
0.41596412658691406,-0.41907832948232443,-2.0453557120182286
0.41795873641967773,-0.44648392410144844,-2.1450348539392676
0.4189643859863281,-0.47417771694240374,-2.2439700226681327
0.4199643135070801,-0.5026011596115829,-2.343715514050232
0.42096853256225586,-0.5327477549962465,-2.447664016310991
0.4219644069671631,-0.5645577814010718,-2.555472463780013
0.42296481132507324,-0.5971243311730541,-2.6639818788284524
0.4239649772644043,-0.6302439715399475,-2.7724847035625544
0.42496347427368164,-0.664707020277894,-2.8835164966893414
0.4259653091430664,-0.7008799756135525,-2.998156730650493
0.42696475982666016,-0.7381674457411174,-3.114429780968808
0.4279642105102539,-0.7760911644274497,-3.230803240606078
0.42896437644958496,-0.8151043162539177,-3.3486306484731
0.4299635887145996,-0.8557062935647725,-3.4693495515390476
0.43097710609436035,-0.8975909531875441,-3.5919738554679403
0.43197107315063477,-0.940251704488607,-3.714976556093207
0.4329712390899658,-0.9838856157122634,-3.8388960786780872
0.4339711666107178,-1.028955086483011,-3.964996489427737
0.43497157096862793,-1.0753325459781156,-4.092862312562706
0.4359772205352783,-1.1225819414032039,-4.221253135015337
0.4369792938232422,-1.1707623424278515,-4.350306123137986
0.4379699230194092,-1.2202427662792097,-4.480976061429452
0.4389688968658447,-1.2709731146933108,-4.613089760623221
0.43997669219970703,-1.3226044457567532,-4.745711129476902
0.4409770965576172,-1.3751422809058258,-4.8788389565248265
0.44197845458984375,-1.428861096583949,-5.013148863557841
0.442976713180542,-1.4837251428833071,-5.148527541272747
0.44397640228271484,-1.5394605437883075,-5.2842849417854865
0.44397640228271484,-1.5960631788388704,-5.420406579504291
0.4460475444793701,-1.6537264762466497,-5.55735136399083
0.44706249237060547,-1.7123994270610257,-5.69499080849798
0.448061466217041,-1.7718676459787193,-5.832823172621808
0.44905710220336914,-1.8321330796457596,-5.970861290090918
0.4500575065612793,-1.89332006592919,-6.109398580064989
0.45105671882629395,-1.955354381612511,-6.248277275778163
0.45206403732299805,-2.018069333226419,-6.387141543886244
0.4530642032623291,-2.081471497983496,-6.526029508371387
0.45406222343444824,-2.1456251547562855,-6.665107090047081
0.4550614356994629,-2.210437409709882,-6.804201177934864
0.45606136322021484,-2.2757786624426437,-6.943068687366655
0.4570615291595459,-2.3416512991749756,-7.081754490029248
0.45806336402893066,-2.4080689443272494,-7.220329800053057
0.4590620994567871,-2.4749288996482766,-7.3586268886448565
0.4590620994567871,-2.5421278897425754,-7.496483950040588
0.46006107330322266,-2.6096548965897877,-7.633934355110802
0.46206164360046387,-2.677484848460569,-7.7709855095753415
0.46206164360046387,-2.745513833809143,-7.907489233441254
0.4640614986419678,-2.825934191818965,-8.067727693983084
0.4650604724884033,-2.894180126105477,-8.202829800977215
0.46605563163757324,-2.9624278237683526,-8.337204925305723
0.4670546054840088,-3.016965086890137,-8.444106609774991
0.46828746795654297,-3.085012851998526,-8.576951509574602
0.46929287910461426,-3.1528785550457727,-8.708905876829633
0.4702928066253662,-3.220485959040838,-8.83989046194277
0.47129225730895996,-3.2877487418737177,-8.969805527706493
0.4722921848297119,-3.3546037555979873,-9.09859448746977
0.47329211235046387,-3.420996209477024,-9.226214310054793
0.4742920398712158,-3.486853727496445,-9.352585291581242
0.4752919673919678,-3.552097993922959,-9.477613179953606
0.4762916564941406,-3.6166657151670814,-9.601229002485725
0.4772918224334717,-3.6805008035846183,-9.723373857247893
0.47829198837280273,-3.743537603867065,-9.843966675774853
0.4792919158935547,-3.805705393091689,-9.962912778984956
0.48029136657714844,-3.8669419301939403,-10.080129752496322
0.4812920093536377,-3.9271919205463446,-10.195544541201262
0.48229169845581055,-3.9863963077426603,-10.309073022550141
0.48429203033447266,-4.044491339728255,-10.420618219714722
0.48429203033447266,-4.1014164827951,-10.530085544972215
0.48660993576049805,-4.157025307791235,-10.637211125243926
0.4876108169555664,-4.2109107085406094,-10.741223081697768
0.48861002922058105,-4.263266984658657,-10.842504357927249
0.489609956741333,-4.314628504342946,-10.9420964278937
0.49060916900634766,-4.365003522427642,-11.040023897780845
0.4916090965270996,-4.413922694337175,-11.135379363283947
0.49260926246643066,-4.461180122642742,-11.22776050132854
0.49260926246643066,-4.5070569818881445,-11.31771353769585
0.4936089515686035,-4.551822820783175,-11.405764798409749
0.49460887908935547,-4.5953298699343605,-11.491621169796984
0.4956088066101074,-4.6372744600196105,-11.574676826456354
0.4966089725494385,-4.677629519623689,-11.654867390779534
0.49760866165161133,-4.716617869037591,-11.732624192323119
0.4986090660095215,-4.7543479635340775,-11.80815320364426
0.49960923194885254,-4.790665877350561,-11.881134870707875
0.5016286373138428,-4.825395132803924,-11.951199509682429
0.5026183128356934,-4.858563249974696,-12.018384821393656
0.503610372543335,-4.890317450796024,-12.0829711402059
0.5046098232269287,-4.920695682293941,-12.145018397695788
0.5056092739105225,-4.949580736182641,-12.204268618674877
0.5066089630126953,-4.976867930994847,-12.260485611469129
0.5066089630126953,-5.002586542712949,-12.313706274852173
0.5076086521148682,-5.026828779517085,-12.364097957519597
0.5086088180541992,-5.049568166550997,-12.411581947075314
0.5096089839935303,-5.070472699573372,-12.455437326624764
0.5106086730957031,-5.089450721735615,-12.495439055866399
0.5116088390350342,-5.106960284225153,-12.532521042595455
0.5126087665557861,-5.123409144296099,-12.567523001655433
0.513608455657959,-5.138642996525578,-12.600096484248573
0.5146081447601318,-5.152258335303512,-12.629353487104309
0.5156099796295166,-5.164208617874722,-12.655162367431233
0.5176091194152832,-5.174858957263361,-12.678280806068985
0.5186214447021484,-5.184484071744708,-12.699280497545743
0.5196092128753662,-5.19293131725122,-12.717806673772357
0.5206089019775391,-5.199925478075902,-12.733229908200812
0.521608829498291,-5.205504390665111,-12.745602928227637
0.5226089954376221,-5.209967150396201,-12.755559155331257
0.523608922958374,-5.213458987569457,-12.76339797367914
0.5246081352233887,-5.215818461206479,-12.768735369641258
0.5256085395812988,-5.216890863887249,-12.771196758441626
0.5266077518463135,-5.216791151485952,-12.77101299693551
0.5276081562042236,-5.215744090456799,-12.768668544853316
0.5286085605621338,-5.21377841899776,-12.764206300899591
0.5286085605621338,-5.210749837533908,-12.757271526271214
0.5306084156036377,-5.206622870822239,-12.747755971067537
0.5316121578216553,-5.201552442978067,-12.73599274340834
0.5326106548309326,-5.195665781645083,-12.722255317487653
0.5336098670959473,-5.188911764629559,-12.706402039912895
0.5346086025238037,-5.181207778024852,-12.688214725447711
0.5356194972991943,-5.172616983303598,-12.667818444975262
0.5366160869598389,-5.163273246497517,-12.645509286531428
0.5376148223876953,-5.153202214760561,-12.621327973031004
0.5386080741882324,-5.14233926703744,-12.595097886325792
0.5396163463592529,-5.130691824933254,-12.566814849764347
0.5406155586242676,-5.118362475454798,-12.536707257720423
0.5416152477264404,-5.105412191580271,-12.504904984907954
0.5426158905029297,-5.091810412528051,-12.471313998831604
0.5436151027679443,-5.077545447501732,-12.435885865411793
0.5446147918701172,-5.062687809334376,-12.398776917717596
0.5458238124847412,-5.047304939701057,-12.360138409771357
0.5458238124847412,-5.031392616549857,-12.319943155153354
0.5468342304229736,-5.014939847498262,-12.278146577908732
0.5491104125976562,-4.997996228193389,-12.234858404284687
0.5501163005828857,-4.980623260859307,-12.19022088747518
0.551116943359375,-4.962831368170683,-12.144246786285466
0.5521256923675537,-4.944616882516432,-12.096912709200016
0.5531222820281982,-4.9260186772209265,-12.048306300152865
0.5541236400604248,-4.907089430769295,-11.998553098195375
0.5551223754882812,-4.88784590078329,-11.94768595840456
0.5561220645904541,-4.868292219767783,-11.895704987630577
0.5571215152740479,-4.84846261925811,-11.842691007134192
0.558121919631958,-4.828401641170155,-11.78875406802349
0.5591216087341309,-4.80812806112129,-11.733936565770371
0.5591216087341309,-4.787652495112057,-11.678259659357762
0.5601217746734619,-4.767007279276313,-11.621804478544243
0.5613484382629395,-4.7462302897437025,-11.564668909314083
0.5623528957366943,-4.725340700625322,-11.506900940419445
0.5643599033355713,-4.704354116833538,-11.448539658933141
0.5653533935546875,-4.683301744529734,-11.389668610005295
0.5663595199584961,-4.657996992125401,-11.318473134183025
0.567354679107666,-4.636896927613223,-11.258745967317589
0.5683538913726807,-4.615807658094008,-11.198720333098152
0.5693531036376953,-4.594760298567832,-11.138485382135801
0.5703525543212891,-4.57378173948735,-11.07811967163501
0.5713546276092529,-4.552891159077418,-11.017680833514133
0.572352409362793,-4.535843454789439,-10.968117627988168
0.5733520984649658,-4.515185401173424,-10.907764811992884
0.5743520259857178,-4.49468097766969,-10.847541224511476
0.5753521919250488,-4.4743492521824075,-10.787508387197699
0.5763521194458008,-4.454228733475547,-10.727786532523519
0.5773522853851318,-4.4343464523620675,-10.668463495173857
0.5783522129058838,-4.4147148166515136,-10.609584609421406
0.5793521404266357,-4.395356758945014,-10.551227592463906
0.5803523063659668,-4.376305958798797,-10.493503803664783
0.5813519954681396,-4.357586815321855,-10.43649791593622
0.5824613571166992,-4.339215789118081,-10.380271472890891
0.5844707489013672,-4.321217180067161,-10.3249108904892
0.5854778289794922,-4.303621262010748,-10.270522109941677
0.5864801406860352,-4.286451976348848,-10.217192724503265
0.5874779224395752,-4.269728725784263,-10.164997195611754
0.5874779224395752,-4.2534759893175575,-10.1140267000659
0.588477611541748,-4.237722013047015,-10.064385271781292
0.5904719829559326,-4.222491330780377,-10.016166335985739
0.5914707183837891,-4.207805464981868,-9.969454705626587
0.5924720764160156,-4.193688763197005,-9.92434502018355
0.5934717655181885,-4.180168378068837,-9.880941819587168
0.5944693088531494,-4.1672698000470865,-9.839345297467004
0.5954720973968506,-4.155016297187921,-9.799649388608465
0.5964834690093994,-4.143432249543639,-9.761952477884067
0.5974774360656738,-4.132544189492006,-9.726360856185185
0.5994725227355957,-4.122378489237457,-9.692981260899467
0.6004722118377686,-4.112960035899772,-9.661916514225458
0.6014702320098877,-4.104313637820662,-9.633270109281158
0.6024789810180664,-4.096465431898788,-9.607150904806302
0.6034715175628662,-4.089442266273645,-9.583671172333652
0.604485034942627,-4.0832704204365555,-9.56294239016559
0.6054699420928955,-4.077975579406022,-9.545075177190334
0.606468915939331,-4.073583772156472,-9.530182493025478
0.6074807643890381,-4.0701217840137955,-9.518381129647732
0.6084797382354736,-4.067616626869487,-9.509790032575843
0.6094768047332764,-4.066094947369242,-9.504528383949266
0.6104695796966553,-4.065583089081792,-9.502715903322251
0.6114687919616699,-4.066107543390808,-9.504474507286742
0.6124684810638428,-4.067711063317201,-9.509984498517072
0.6134686470031738,-4.070578235409865,-9.519923831972722
0.6144685745239258,-4.074772137034182,-9.534554111592096
0.6154685020446777,-4.08008633397851,-9.553193073532624
0.6174685955047607,-4.086306063443232,-9.575120449018186
0.6184685230255127,-4.093452569474743,-9.600444631690278
0.6194682121276855,-4.10172724129231,-9.62991894881832
0.6204683780670166,-4.111268769901122,-9.66408367786987
0.6214683055877686,-4.122025594083294,-9.702802732839077
0.6224703788757324,-4.13384796261022,-9.745583879539092
0.6234698295593262,-4.146731361120704,-9.792458170038632
0.6244690418243408,-4.160850029434687,-9.844113067790746
0.6254684925079346,-4.176240335439906,-9.900740606588268
0.6264684200286865,-4.192725687691452,-9.961749304164044
0.6274683475494385,-4.210094935482516,-10.026410945833302
0.6284682750701904,-4.228311216089717,-10.094639354694273
0.6294682025909424,-4.247512324056715,-10.167006525983632
0.6304681301116943,-4.267817727420368,-10.244026768333828
0.6304681301116943,-4.289182036814296,-10.325596553669563
0.6324682235717773,-4.311435985764492,-10.411136559563861
0.6334691047668457,-4.334456270491049,-10.500236020509636
0.6344692707061768,-4.358273305380633,-10.593076483846382
0.6354682445526123,-4.382993668736714,-10.690143470609462
0.6364679336547852,-4.408646921289382,-10.791629878296813
0.6374802589416504,-4.435135369167731,-10.897227917140413
0.6384685039520264,-4.462327253403028,-11.006488288276577
0.6394693851470947,-4.490181044478027,-11.119318353542218
0.640470027923584,-4.518754210520975,-11.23602856944182
0.6414704322814941,-4.5480959058850425,-11.356903810303507
0.6424713134765625,-4.578162305996511,-11.481851585300141
0.6444919109344482,-4.608846344230551,-11.610514218900471
0.6454827785491943,-4.64007734982902,-11.742680394808389
0.6454827785491943,-4.671868551820465,-11.87849217580712
0.6464791297912598,-4.704259011421716,-12.01820756078394
0.6484708786010742,-4.737231752837495,-12.161849172582977
0.6494691371917725,-4.770707357096085,-12.30916749604163
0.6504700183868408,-4.8046122166146725,-12.459933197570226
0.651470422744751,-4.838932979366054,-12.614181409418842
0.6524717807769775,-4.873690917440656,-12.772105765438857
0.6534788608551025,-4.908876631845621,-12.933766091975642
0.6544759273529053,-4.944430126931087,-13.098990677004304
0.6554756164550781,-4.980285317831142,-13.267575040628056
0.6564755439758301,-5.016417419195755,-13.4395047486813
0.6574761867523193,-5.05283262734718,-13.614913923828214
0.6584763526916504,-5.089519554938263,-13.793856234124164
0.6594753265380859,-5.126429039446305,-13.97620197890534
0.6604752540588379,-5.163504643443368,-14.161781605851873
0.6614701747894287,-5.200719206414246,-14.350567842437888
0.662480354309082,-5.238068715955383,-14.542651131179218
0.6634767055511475,-5.275536509328724,-14.738059712253133
0.6644754409790039,-5.313078788792512,-14.936680591407116
0.6654698848724365,-5.350648169317545,-15.138377801232956
0.6674702167510986,-5.38821933052024,-15.343129919566444
0.6684792041778564,-5.4257816396565595,-15.550995366547435
0.6694767475128174,-5.46331278683811,-15.76196972762496
0.6704752445220947,-5.5007721249428485,-15.975944573987812
0.6714763641357422,-5.538120469518351,-16.192815666232303
0.6724753379821777,-5.5753355552159505,-16.41257345507148
0.6734747886657715,-5.612401796593736,-16.635247588654458
0.6744747161865234,-5.649292218062884,-16.860799808473924
0.6754751205444336,-5.685969422952463,-17.08912588209626
0.676476001739502,-5.7224017766022754,-17.320153008678396
0.6774754524230957,-5.758569308129346,-17.553879425679792
0.6784749031066895,-5.794452005762782,-17.79030266050898
0.6794748306274414,-5.830020200839845,-18.029355689592034
0.6804747581481934,-5.865241096805377,-18.27094682399634
0.6804747581481934,-5.900089451687508,-18.51503184582021
0.6834690570831299,-5.934545665029641,-18.761603763304695
0.6844680309295654,-5.968585972430881,-19.010624685451017
0.6854860782623291,-6.002180965553757,-19.262012763575427
0.6864759922027588,-6.035303561539101,-19.51569893661649
0.6874756813049316,-6.06793258698215,-19.771655543876495
0.6884751319885254,-6.100046979315456,-20.029853773558393
0.6894750595092773,-6.131621261033923,-20.29022679303226
0.6904747486114502,-6.16262932470055,-20.55269816673068
0.6914746761322021,-6.193049159389043,-20.817221405741137
0.6924755573272705,-6.222860705506839,-21.083763618445644
0.6934750080108643,-6.252041443578469,-21.352267081067033
0.6944751739501953,-6.280567384145285,-21.622656188472366
0.6954762935638428,-6.308416936800586,-21.894872600136427
0.6964747905731201,-6.335570692781097,-22.1688749031391
0.6974747180938721,-6.3620082069629875,-22.44460764060645
0.698467493057251,-6.387707780928771,-22.721997411581206
0.7004694938659668,-6.412649079111396,-23.000979520761405
0.7014760971069336,-6.43681358107969,-23.281504203322886
0.7024745941162109,-6.460182508607687,-23.56351391819849
0.7034740447998047,-6.48273631298837,-23.846936163477864
0.704474687576294,-6.504456324660985,-24.13170274271517
0.7054750919342041,-6.525325257339564,-24.41775693551147
0.706474781036377,-6.5453259174436065,-24.705037064039356
0.7074747085571289,-6.564440786800869,-24.993469917141603
0.7084743976593018,-6.582653053609312,-25.282984828028145
0.7084743976593018,-6.59994694936097,-25.573519272347976
0.7094745635986328,-6.616306951560004,-25.865006697535048
0.7104744911193848,-6.631717561086797,-26.157372041228147
0.7114746570587158,-6.646163940853272,-26.450542265927535
0.7124743461608887,-6.659632070340152,-26.744449649074028
0.7135052680969238,-6.672108273001454,-27.03902263333335
0.7155094146728516,-6.683579154626656,-27.33418363989995
0.7165088653564453,-6.69403197904912,-27.629856939207293
0.7175300121307373,-6.703454704454905,-27.92596981381048
0.7185182571411133,-6.7118357360329925,-28.2224458275169
0.7195158004760742,-6.719163952329649,-28.519204485589427
0.7205154895782471,-6.725428903545807,-28.816166866030805
0.7215158939361572,-6.730620804563398,-29.113255281433986
0.7225160598754883,-6.734730439019906,-29.41038862557934
0.7235159873962402,-6.7377492102948136,-29.70748315604254
0.7245161533355713,-6.739669233198018,-30.004456219899698
0.7255151271820068,-6.740483335445644,-30.301225165260792
0.7265152931213379,-6.740185072066153,-30.597697545196624
0.727515697479248,-6.738772343637447,-30.893189163377443
0.728508710861206,-6.736249219529833,-31.18722525981198
0.729515790939331,-6.732604541688733,-31.481286483907194
0.7305169105529785,-6.727829372668572,-31.77577704565187
0.731515645980835,-6.721939908759145,-32.0694235571452
0.732511043548584,-6.714940500473459,-32.36200222460136
0.7335090637207031,-6.706805768909566,-32.654563052031016
0.7345163822174072,-6.69753003925479,-32.94717123960288
0.7355079650878906,-6.6871380224764145,-33.23893859996622
0.736515998840332,-6.6756287400119545,-33.52987890810752
0.7375154495239258,-6.662972951059786,-33.820702334088686
0.7385151386260986,-6.649171374684033,-34.11131117693093
0.7395081520080566,-6.634249467737387,-34.40111195435137
0.7405149936676025,-6.618200416668114,-34.69022188425442
0.7415153980255127,-6.600997224617201,-34.979098558004566
0.742516040802002,-6.582646282548895,-35.26758308851205
0.7435154914855957,-6.563169669498748,-35.55529451284187
0.7445170879364014,-6.542556602201213,-35.84237870444045
0.745509147644043,-6.520785326535193,-36.129115316147164
0.7465157508850098,-6.4978659608551315,-36.41533829709724
0.7475166320800781,-6.4738157340589355,-36.70081251687309
0.7475166320800781,-6.448622280866007,-36.98567498364668
0.7499294281005859,-6.422270018528482,-37.2700857375721
0.7509469985961914,-6.394770904475114,-37.55389660957694
0.7519381046295166,-6.366137486633116,-37.836968062097505
0.7529370784759521,-6.336357888889015,-38.11941271827177
0.7539372444152832,-6.305422471279814,-38.40131373231813
0.7539372444152832,-6.273343696440417,-38.682549416487376
0.754936695098877,-6.240805890539424,-38.95743706976065
0.7559363842010498,-6.206471411400223,-39.237279717252726
0.7569363117218018,-6.170988108969819,-39.516499225103345
0.757936954498291,-6.134368044336287,-39.79500127087877
0.7589364051818848,-6.096618098690419,-40.07273922131172
0.759929895401001,-6.057731403187764,-40.349771846385
0.7619295120239258,-6.017707617983797,-40.62610986660797
0.762939453125,-5.976558621778299,-40.901681288419645
0.7639369964599609,-5.9342903147226576,-41.17646030614614
0.7649292945861816,-5.89089926695599,-41.45048522069514
0.7659292221069336,-5.846388889614578,-41.72375118616249
0.7669289112091064,-5.800771054269623,-41.99620411073626
0.767949104309082,-5.754051958923131,-42.26782922650028
0.7689371109008789,-5.706231900264608,-42.53864913395236
0.7699377536773682,-5.6573176083438925,-42.8086512722858
0.7709369659423828,-5.607321541231955,-43.0777951420134
0.7719364166259766,-5.55625128844993,-43.34607131239951
0.7729363441467285,-5.504111064098163,-43.61349106715384
0.7739357948303223,-5.450910850354272,-43.88003878308053
0.7749290466308594,-5.396664443030521,-44.145683960147615
0.7759301662445068,-5.341381769628069,-44.410419455183636
0.7769417762756348,-5.285071280650151,-44.67424891664972
0.7779383659362793,-5.22774643000528,-44.937156334447174
0.7789363861083984,-5.169423194008398,-45.19911850329966
0.779937744140625,-5.110114852471374,-45.4601292105271
0.780937910079956,-5.049834562144956,-45.72018742450965
0.7819287776947021,-4.988599693271389,-45.979278268659655
0.7829360961914062,-4.926429520474431,-46.23738402811379
0.7839298248291016,-4.863341780204119,-46.49449911476289
0.7849407196044922,-4.799354933021062,-46.75062013738149
0.7859368324279785,-4.73449117015562,-47.00573432236021
0.7869358062744141,-4.668774422540744,-47.259828439091656
0.7879359722137451,-4.6022280200522445,-47.51289782619466
0.7889366149902344,-4.534876779408204,-47.764938644850005
0.7899374961853027,-4.466749001822433,-48.015940996575324
0.790935754776001,-4.397874713572177,-48.26589573288266
0.792931318283081,-4.328284353497508,-48.51479984918325
0.7939400672912598,-4.258010456113744,-48.76265069460456
0.7949371337890625,-4.187088828904311,-49.00944192462287
0.795935869216919,-4.115557336532262,-49.255168573467465
0.7969303131103516,-4.043455037768351,-49.499830192762005
0.7979414463043213,-3.9708234067971704,-49.74342661749948
0.799318790435791,-3.8977071655466586,-49.98595566860373
0.800323486328125,-3.8241531657500567,-50.227416742248884
0.801335334777832,-3.750209793219152,-50.4678125773991
0.8023300170898438,-3.6759278435629015,-50.70714623046332
0.8033289909362793,-3.601360716465271,-50.9454196612849
0.8043293952941895,-3.5265634624768922,-51.18263619613919
0.8053240776062012,-3.451592172367681,-51.41880143570224
0.8063344955444336,-3.376504229997832,-51.65392099080548
0.8073346614837646,-3.3013581949905375,-51.88799957184299
0.8083341121673584,-3.2262127348800673,-52.12104254699531
0.8093297481536865,-3.151125940803397,-52.353056320842676
0.8103303909301758,-3.0761553125314016,-52.584046677825334
0.8113293647766113,-3.001357390235824,-52.814018130122506
0.812328577041626,-2.926786952368487,-53.0429749480702
0.8133232593536377,-2.852496518959423,-53.27092133243249
0.8143224716186523,-2.7785363901090867,-53.497860284347155
0.8153221607208252,-2.7049545211025086,-53.72379323932603
0.8163306713104248,-2.631796127811795,-53.948720822468154
0.8173220157623291,-2.559103561764627,-54.17264301447543
0.8183310031890869,-2.4869165342573414,-54.39555845408981
0.8193297386169434,-2.415272238817225,-54.617464278788816
0.820328950881958,-2.3442052307697185,-54.838356694819154
0.8213300704956055,-2.2737475344062883,-55.05823115682106
0.8223297595977783,-2.2039288809623367,-55.27708193163324
0.8233215808868408,-2.1347769076487593,-55.49490203498834
0.8243286609649658,-2.0663171638156728,-55.711683649801756
0.8253240585327148,-1.9985731961400532,-55.927418264864116
0.8263344764709473,-1.9315668197317317,-56.14209642108413
0.8273308277130127,-1.8653182001906983,-56.35570764758992
0.8283286094665527,-1.7998459654296364,-56.56824078018932
0.8293232917785645,-1.735167210826035,-56.77968405031306
0.8303327560424805,-1.6712977284694057,-56.990024935985
0.8313302993774414,-1.6082520719025049,-57.19925010921415
0.8323221206665039,-1.5460436063835115,-57.40734564436008
0.833322286605835,-1.4846845783741907,-57.614297108576224
0.8343217372894287,-1.4241861848235522,-57.820089442714206
0.8353219032287598,-1.364558722570687,-58.02470694553392
0.8363218307495117,-1.3058115218006177,-58.22813338138292
0.8373217582702637,-1.2479530946392625,-58.430352082818985
0.8383219242095947,-1.1909910869826017,-58.63134584716893
0.8393218517303467,-1.134932466978492,-58.831096942693044
0.8403217792510986,-1.0797834113961682,-59.02958715507349
0.8413217067718506,-1.0255494664297904,-59.226797885079904
0.8423213958740234,-0.9722354623715956,-59.42271006771584
0.8433220386505127,-0.919845689351466,-59.617304183610415
0.8443214893341064,-0.868383781961693,-59.81056027241146
0.8453211784362793,-0.8178528682783421,-60.00245801835749
0.8463213443756104,-0.7682554690237364,-60.19297668858188
0.8473210334777832,-0.7195936650232719,-60.38209514857647
0.848320484161377,-0.6718689697139189,-60.56979185186649
0.8503684997558594,-0.6250824889914836,-60.75604491769567
0.8514060974121094,-0.579234786156491,-60.94083207875928
0.8523707389831543,-0.534326069063272,-61.124130704378516
0.8534207344055176,-0.49035602986278043,-61.30591777228649
0.854323148727417,-0.4473240295916061,-61.486169938015856
0.8553342819213867,-0.40522893603068866,-61.664863493392325
0.8563287258148193,-0.36406930719667113,-61.841974386127404
0.8573226928710938,-0.32384325228361804,-62.01747819701763
0.8583378791809082,-0.2845485551118676,-62.19135017723828
0.8593297004699707,-0.2461826093889579,-62.363565244870465
0.8603289127349854,-0.2087424470959734,-62.53409796662867
0.8613290786743164,-0.17222479189462886,-62.70292257759433
0.8623294830322266,-0.13662595532359295,-62.8700129613728
0.863328218460083,-0.10194200008673228,-63.0353426933484
0.863328218460083,-0.06816856345166414,-63.19888499519114
0.865321159362793,-0.03530103632294686,-63.36061276111109
0.8663280010223389,-0.0033344427747994915,-63.52049854889621
0.8673229217529297,0.027736517946002705,-63.678514580584164
0.8683285713195801,0.057917408731877285,-63.83463276064379
0.8693230152130127,0.08721419260600721,-63.98882463797941
0.8703341484069824,0.11563305490910628,-64.14106143895961
0.8713228702545166,0.14318054616515027,-64.29131405333524
0.872321367263794,0.1698635312968379,-64.43955302896815
0.8733210563659668,0.19568912046912054,-64.58574858902563
0.8743205070495605,0.22066481994829898,-64.72987060175379
0.8753209114074707,0.24479838218508554,-64.87188860067762
0.8763208389282227,0.26809786803326663,-65.01177178611454
0.8773207664489746,0.29057171325402525,-65.14948900069471
0.8783206939697266,0.31222858573517603,-65.28500874877197
0.8793208599090576,0.3330775016013835,-65.41829918827902
0.8803207874298096,0.35312783333011466,-65.54932811742175
0.8813202381134033,0.3723891979160324,-65.67806299159685
0.882413387298584,0.3908715750141734,-65.8044709115536
0.88334059715271,0.40858530515148794,-65.92851860991786
0.8843419551849365,0.42554099161453707,-66.05017246619119
0.8853225708007812,0.441749597295824,-66.16939850200984
0.8863210678100586,0.4572224710394466,-66.28616236421473
0.8873276710510254,0.4719712531189084,-66.40042933138768
0.8883287906646729,0.4860079252541953,-66.51216431814127
0.8893210887908936,0.49934488032700564,-66.62133186078337
0.8903203010559082,0.5119948574856864,-66.72789611237772
